UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,SEC.NO.OF.ACCTS,SEC.ACTIVE.ACCTS,SEC.OVERDUE.ACCTS,SEC.CURRENT.BALANCE,SEC.SANCTIONED.AMOUNT,SEC.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,SEC.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES
732198,65882,85387,79.64,20,22785,120,6295,16-12-88,Self employed,22-11-18,5,714,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
751363,55259,71481,79.74,20,14444,120,6166,23-01-71,Self employed,27-11-18,5,714,1,1,0,0,0,0,771,B-Very Low Risk,1,1,0,1314387,1330000,1330000,0,0,0,0,0,0,11417,0,0,0,0yrs 8mon,0yrs 8mon,0
754168,67419,104000,66.35,20,15636,49,6357,06-01-93,Self employed,28-11-18,5,714,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
753805,58259,85110,70.5,20,14444,120,6155,18-05-72,Self employed,27-11-18,5,714,1,1,0,0,0,0,552,J-High Risk,7,2,1,34643,65000,65000,0,0,0,0,0,0,3380,0,2,0,0yrs 11mon,2yrs 1mon,0
750703,58259,71800,83.57,20,17725,51,6208,05-04-56,Self employed,27-11-18,5,714,1,1,1,0,0,0,825,A-Very Low Risk,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 2mon,1yrs 6mon,0
760051,43394,71481,62.95,20,14444,120,6155,06-08-70,Self employed,29-11-18,5,714,1,1,0,0,0,0,737,C-Very Low Risk,2,2,0,54733,80697,80697,0,0,0,0,0,0,4341,0,1,0,0yrs 8mon,1yrs 0mon,1
761542,50178,65456,78.68,20,23502,45,6185,01-01-86,Self employed,29-11-18,5,785,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
684765,48845,67810,73.74,20,24767,51,6187,01-01-97,Self employed,14-11-18,5,785,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
754377,34639,45716,77.65,20,24767,51,6183,01-01-97,Self employed,28-11-18,5,785,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
666963,41694,63080,67.37,20,14158,45,6186,08-05-80,Self employed,10-11-18,5,785,1,1,0,0,0,0,718,D-Very Low Risk,11,1,0,8911,8500,8500,0,0,0,0,0,0,0,0,0,0,0yrs 10mon,1yrs 2mon,0
710450,49349,72129,69.32,20,14158,45,6242,25-04-94,Self employed,17-11-18,5,785,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
686352,24881,99483,25.63,20,24767,51,6186,16-07-90,Self employed,14-11-18,5,785,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
668757,44094,76912,58.51,20,14158,45,6208,17-03-89,Self employed,10-11-18,5,785,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
709207,39800,63794,63.96,20,23502,45,6186,10-12-55,Salaried,17-11-18,5,785,1,1,0,0,0,0,300,M-Very High Risk,4,3,2,820039,1000000,1000000,0,0,0,0,0,0,32358,0,1,1,5yrs 9mon,12yrs 11mon,0
758471,38494,70043,56.83,20,14004,86,6186,10-03-72,Self employed,29-11-18,5,785,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
741750,45349,83633,55.0,20,22776,49,6209,20-02-65,Self employed,24-11-18,5,785,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
748789,58959,75732,79.23,20,24767,51,6187,08-07-80,Self employed,26-11-18,5,785,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
715206,46340,61600,76.77,20,24767,51,6187,15-06-92,Salaried,19-11-18,5,785,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
732122,61855,84282,74.75,20,15212,51,6207,01-01-69,Self employed,22-11-18,5,785,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
747698,33184,45716,74.37,20,24767,51,6187,01-01-60,Self employed,26-11-18,5,785,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
684554,43994,63509,70.86,20,14004,86,6186,30-05-95,Self employed,13-11-18,5,785,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
656335,36127,68230,54.23,20,14004,86,6187,28-02-99,,03-11-18,5,785,1,1,0,0,0,0,652,F-Low Risk,8,4,0,317533,393000,393000,0,0,0,0,0,0,269767,0,2,0,0yrs 11mon,2yrs 6mon,0
667455,39139,61826,64.7,20,14158,45,6211,05-03-91,Salaried,10-11-18,5,785,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 9mon,1yrs 9mon,0
753470,59147,75732,79.89,20,24767,51,6187,21-05-97,Self employed,27-11-18,5,785,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
759073,46649,65256,72.94,20,14158,45,6207,01-01-79,Self employed,29-11-18,5,785,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
709736,48049,61521,79.65,20,14158,45,6242,12-06-73,Self employed,17-11-18,5,785,1,1,0,0,0,0,705,E-Low Risk,1,1,0,172217,242477,242477,0,0,0,0,0,0,0,0,0,0,0yrs 9mon,0yrs 9mon,0
765702,41694,59251,71.73,20,14158,45,6207,11-09-00,,30-11-18,5,785,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
657576,41049,62905,66.77,20,14158,45,6242,01-02-96,Self employed,05-11-18,5,785,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
716103,62047,79288,79.96,20,24767,51,6187,08-05-93,Self employed,19-11-18,5,785,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,16546,25010,25010,0,0,0,0,0,0,2200,0,1,0,0yrs 4mon,0yrs 4mon,0
706077,37475,54474,70.68,20,24767,51,6188,15-06-92,Self employed,16-11-18,5,785,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
760206,37139,69129,54.97,20,14158,45,6207,18-05-79,Self employed,29-11-18,5,785,1,1,0,0,0,0,18,Not Scored: No Updates available in last 36 months,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 4mon,0yrs 4mon,0
706462,31250,59412,53.86,20,23502,45,6186,05-02-92,Self employed,16-11-18,5,785,1,0,0,1,0,0,396,K-High Risk,3,2,1,60323,219500,219500,0,0,0,0,0,0,0,0,0,0,2yrs 6mon,3yrs 9mon,0
709521,55813,72129,79.03,20,14158,45,6207,27-05-97,Self employed,17-11-18,5,785,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
706149,37250,65456,58.05,20,23502,45,6188,18-07-78,Self employed,16-11-18,5,785,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
746636,51958,69129,76.67,20,14158,45,6183,01-10-98,,26-11-18,5,785,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
710631,56713,104279,55.62,20,24767,51,6187,17-03-93,Self employed,17-11-18,5,785,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
685386,72817,121200,61.88,20,23257,48,6279,11-01-88,Self employed,14-11-18,5,1296,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
742413,52553,72042,74.96,20,18110,86,6278,06-03-60,Salaried,24-11-18,5,1296,1,1,1,0,0,0,805,B-Very Low Risk,3,0,0,0,0,0,0,0,0,0,0,0,2563,0,0,0,3yrs 0mon,6yrs 1mon,0
682109,41514,66362,66.3,20,18110,86,6279,01-04-78,Salaried,13-11-18,5,1296,1,1,0,0,0,0,588,I-Medium Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 0mon,1yrs 0mon,0
683698,63613,85518,76.01,20,18110,86,6279,21-05-93,Self employed,13-11-18,5,1296,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
749335,50803,100329,51.83,20,18110,86,6278,01-01-67,Self employed,26-11-18,5,1296,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
681621,43794,68369,65.82,20,18110,86,6279,01-02-90,Self employed,13-11-18,5,1296,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
683374,43429,66362,69.32,20,18110,86,6279,15-05-76,Self employed,13-11-18,5,1296,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
677735,52703,68369,78.98,20,18110,86,6279,12-03-89,Salaried,13-11-18,5,1296,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
672766,28781,85518,35.08,20,18110,86,6279,21-04-85,Salaried,12-11-18,5,1296,1,1,0,0,0,0,708,D-Very Low Risk,10,6,0,35547,81860,81860,0,0,0,0,0,0,6457,0,4,1,0yrs 5mon,0yrs 10mon,1
672044,56413,72909,79.55,20,18110,86,6280,05-05-94,Salaried,11-11-18,5,1296,1,1,0,0,0,0,481,K-High Risk,2,1,1,5074,5000,5000,0,0,0,0,0,0,0,0,1,0,1yrs 0mon,2yrs 1mon,1
742234,45599,66362,70.82,20,18110,86,6279,04-05-88,Self employed,24-11-18,5,1296,1,1,1,0,0,0,608,H-Medium Risk,4,2,0,97594,150000,150000,0,0,0,0,0,0,90000,0,0,0,1yrs 8mon,3yrs 0mon,1
769578,74579,100329,75.75,20,18110,86,6278,22-04-88,Self employed,30-11-18,5,1296,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
672367,43225,66362,69.32,20,18110,86,6280,25-04-88,Self employed,11-11-18,5,1296,1,0,0,1,0,0,656,F-Low Risk,16,5,0,114664,150528,150528,0,0,0,0,0,0,109186,0,3,0,0yrs 10mon,1yrs 5mon,0
665458,50243,85518,61.98,20,18110,86,6280,15-05-96,Self employed,10-11-18,5,1296,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
685292,60347,78523,78.96,20,18110,86,6277,02-04-92,Salaried,14-11-18,5,1296,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
666776,43429,66362,69.32,20,18110,86,6279,20-02-75,Self employed,10-11-18,5,1296,1,1,0,0,0,0,339,L-Very High Risk,1,1,1,28096,32300,32300,0,0,0,0,0,0,0,0,0,0,3yrs 1mon,3yrs 1mon,0
724616,64669,89451,73.78,20,18110,86,6279,20-06-94,Salaried,20-11-18,5,1296,1,1,1,0,0,0,659,F-Low Risk,8,8,0,82838,209007,186735,0,0,0,0,0,0,4209,0,3,0,0yrs 5mon,0yrs 8mon,1
749376,78001,103042,77.64,20,18110,86,6279,02-06-94,Self employed,26-11-18,5,1296,1,1,1,0,0,0,730,D-Very Low Risk,1,1,0,6422,42000,42000,0,0,0,0,0,0,0,0,0,0,1yrs 9mon,1yrs 9mon,0
769312,51703,66362,79.86,20,18110,86,6213,08-07-89,Self employed,30-11-18,5,1296,1,1,0,0,0,0,719,D-Very Low Risk,6,2,0,2003,46814,46814,0,0,0,0,0,0,130124,0,0,1,1yrs 5mon,3yrs 4mon,0
681929,18820,68916,29.02,20,18110,86,6213,23-04-65,Salaried,13-11-18,5,1296,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
722221,57759,74617,79.07,20,18110,86,6279,21-06-78,Self employed,20-11-18,5,1296,1,1,0,0,0,0,708,D-Very Low Risk,15,5,0,90515,130000,130000,0,0,0,0,0,0,19651,0,3,0,0yrs 10mon,1yrs 10mon,4
763493,78251,103042,77.64,20,18110,86,6280,17-03-71,Self employed,29-11-18,5,1296,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
682640,57059,77572,77.35,20,18110,86,6278,16-04-77,Self employed,13-11-18,5,1296,1,1,0,0,0,0,738,C-Very Low Risk,6,3,0,44352,70000,70000,0,0,0,0,0,0,7724,0,1,0,0yrs 10mon,1yrs 2mon,3
764740,53553,72842,75.51,20,18110,86,6294,05-05-93,Self employed,30-11-18,5,1296,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
665625,59447,70157,86.95,20,18110,86,6279,16-05-69,Salaried,10-11-18,5,1296,1,1,0,0,0,0,625,H-Medium Risk,3,1,0,29234,24000,24000,0,0,0,0,0,0,54845,0,0,0,2yrs 3mon,3yrs 2mon,0
769610,55513,72842,78.25,20,18110,86,6278,23-05-93,Salaried,30-11-18,5,1296,1,1,1,0,0,0,708,D-Very Low Risk,6,1,0,15134,20000,20000,0,0,0,0,0,0,3530,0,5,0,0yrs 3mon,0yrs 11mon,4
742677,55759,72842,78.25,20,18110,86,6279,08-05-78,Self employed,24-11-18,5,1296,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
672493,45185,68074,70.51,20,18110,86,6277,05-07-97,Self employed,11-11-18,5,1296,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
752650,41894,66362,64.8,20,18110,86,6294,21-07-61,Self employed,27-11-18,5,1296,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
665667,34939,68074,52.88,20,18110,86,6279,24-05-92,Self employed,10-11-18,5,1296,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
761540,52478,68074,79.33,20,18110,86,6280,03-05-86,Salaried,29-11-18,5,1296,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,86319,170000,170000,0,0,0,0,0,0,0,0,0,0,3yrs 0mon,3yrs 0mon,0
667480,54413,70049,79.94,20,18110,86,6279,20-05-70,Self employed,10-11-18,5,1296,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
749386,51803,66642,79.53,20,18110,86,6279,08-07-77,Self employed,26-11-18,5,1296,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
672600,57659,74849,78.83,20,18110,86,6278,12-05-91,Salaried,12-11-18,5,1296,1,0,0,1,0,0,738,C-Very Low Risk,7,1,0,28537,31574,30000,0,0,0,0,0,0,11478,0,1,0,0yrs 10mon,1yrs 6mon,0
674062,51478,66362,79.86,20,18110,86,6279,12-04-89,Self employed,12-11-18,5,1296,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
702089,58759,66561,89.39,63,16067,45,7094,22-04-70,Salaried,16-11-18,10,282,1,1,0,0,0,0,749,C-Very Low Risk,7,1,0,256601,268000,268000,0,0,0,0,0,0,6978,0,0,0,2yrs 6mon,5yrs 2mon,0
733602,43394,62299,70.63,63,16067,45,7094,02-05-87,Self employed,22-11-18,10,282,1,1,0,0,0,0,815,A-Very Low Risk,9,0,0,0,0,0,0,0,0,0,0,0,1451,0,0,0,1yrs 5mon,6yrs 7mon,1
733669,49349,67853,73.69,63,16067,45,7084,22-04-65,Salaried,22-11-18,10,282,1,1,0,0,0,0,482,K-High Risk,5,2,1,1691180,1760000,1760000,0,0,0,0,0,0,36239,0,0,2,2yrs 9mon,5yrs 3mon,0
717222,47645,65000,74.62,63,17412,45,7084,01-01-73,Self employed,19-11-18,10,282,1,1,0,0,0,0,300,M-Very High Risk,3,1,2,25830,25000,25000,0,0,0,0,0,0,0,0,0,1,2yrs 5mon,3yrs 10mon,0
702218,44394,66561,67.61,63,16067,45,7094,01-01-88,Self employed,16-11-18,10,282,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
696298,57213,64792,89.83,63,16067,45,7084,19-02-81,Salaried,15-11-18,10,282,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
751606,43894,71521,62.22,63,16067,45,7106,07-03-88,Salaried,27-11-18,10,282,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
751199,53278,68276,79.38,63,16067,45,7124,23-07-78,Salaried,27-11-18,10,282,1,1,0,0,0,0,637,G-Low Risk,1,1,0,40097,38000,38000,0,0,0,0,0,0,0,0,0,0,4yrs 10mon,4yrs 10mon,0
709742,60747,68725,89.92,63,16067,45,7083,01-01-71,Salaried,17-11-18,10,282,1,1,0,0,0,0,300,M-Very High Risk,5,1,1,20421,30000,30000,0,0,0,0,0,0,8170,0,0,0,1yrs 4mon,2yrs 1mon,3
696550,34484,71521,48.94,63,16067,45,7107,06-04-88,Salaried,15-11-18,10,282,1,1,0,0,0,0,749,C-Very Low Risk,4,2,0,8200,36490,36490,0,0,0,0,0,0,3451,0,0,0,0yrs 9mon,1yrs 5mon,0
696736,42894,62299,69.82,63,16067,45,7088,11-05-94,Salaried,15-11-18,10,282,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
732696,58513,75850,78.44,63,16067,45,7106,01-01-75,Salaried,22-11-18,10,282,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
728279,49145,61444,81.37,63,16067,45,7084,23-04-93,Salaried,21-11-18,10,282,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
675798,27029,61129,44.99,63,16067,45,7084,21-01-92,Salaried,12-11-18,10,282,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,889,0,0,0,1yrs 0mon,1yrs 0mon,0
747957,53303,71521,75.5,63,16067,45,7106,05-01-75,Self employed,26-11-18,10,282,1,1,0,0,0,0,686,E-Low Risk,5,1,0,-787,14360,14360,0,0,0,0,0,0,0,0,0,0,1yrs 1mon,3yrs 1mon,0
709468,54513,72628,76.42,63,16067,45,7123,03-02-97,Salaried,17-11-18,10,282,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
734301,35439,67259,53.52,63,16067,45,7106,01-01-93,Self employed,22-11-18,10,282,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
734175,43394,71521,61.52,63,16067,45,7106,01-01-84,Salaried,22-11-18,10,282,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
733858,55013,69717,80.32,63,17066,86,7084,05-01-87,Salaried,22-11-18,10,282,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
717951,61447,80434,77.7,63,17066,86,7084,11-01-87,Salaried,19-11-18,10,282,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
697071,29529,66561,45.07,63,16067,45,7111,25-06-95,Salaried,15-11-18,10,282,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
654861,49578,63976,78.94,63,17412,45,7084,14-04-93,Salaried,03-11-18,10,282,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
716964,38939,61244,64.5,63,17412,45,7084,01-01-82,Self employed,19-11-18,10,282,1,1,0,0,0,0,737,C-Very Low Risk,2,2,0,39305,73076,73076,0,0,0,0,0,0,3435,0,1,0,0yrs 11mon,1yrs 7mon,1
718886,30484,67853,45.69,63,16067,45,7113,22-09-94,Salaried,19-11-18,10,282,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
732625,52803,72524,73.77,63,16067,45,7124,01-01-83,Salaried,22-11-18,10,282,1,1,0,0,0,0,548,J-High Risk,1,1,1,37668,40000,40000,0,0,0,0,0,0,0,0,0,0,4yrs 4mon,4yrs 4mon,0
698246,60713,68725,89.49,63,16067,45,7094,04-11-71,Salaried,15-11-18,10,282,1,1,0,0,0,0,845,A-Very Low Risk,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 11mon,5yrs 7mon,0
717198,60947,69596,89.09,63,16067,45,7124,05-05-85,Salaried,19-11-18,10,282,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3yrs 11mon,3yrs 11mon,0
733798,54303,77683,70.8,63,16065,86,7106,07-10-77,Salaried,22-11-18,10,282,1,1,0,0,0,0,830,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2yrs 0mon,2yrs 0mon,0
747042,27029,74741,36.79,63,16067,45,7116,25-01-74,Salaried,26-11-18,10,282,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
697188,41894,71521,59.42,63,16067,45,7114,04-03-94,Salaried,15-11-18,10,282,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
738224,43710,66561,66.86,63,16067,45,7107,03-05-86,Salaried,23-11-18,10,282,1,1,0,0,0,0,738,C-Very Low Risk,2,1,0,2710,9490,9490,0,0,0,0,0,0,2676,0,1,0,0yrs 6mon,0yrs 7mon,1
733735,79686,109117,74.23,63,16067,45,7106,01-01-93,Self employed,22-11-18,10,282,1,1,0,0,0,0,624,H-Medium Risk,1,1,1,1656,9961,9961,0,0,0,0,0,0,1736,0,0,1,0yrs 6mon,0yrs 6mon,1
747033,53078,72524,74.46,63,16067,45,7114,05-01-79,Salaried,26-11-18,10,282,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
698088,57013,64792,89.52,63,16067,45,7124,20-10-76,Salaried,15-11-18,10,282,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
747056,54078,62064,88.62,63,16067,45,7094,01-01-79,Salaried,26-11-18,10,282,1,1,0,0,0,0,300,M-Very High Risk,17,2,1,41198,68000,68000,0,0,0,0,0,0,18702,0,0,0,1yrs 1mon,2yrs 5mon,0
703547,53803,71521,76.2,63,16067,45,7106,10-11-94,Self employed,16-11-18,10,282,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
747134,43894,71521,62.22,63,16067,45,7084,22-01-95,Salaried,26-11-18,10,282,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
750271,30484,60282,51.42,63,16067,45,7095,23-12-74,Salaried,27-11-18,10,282,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
655291,53880,69858,80.16,63,17066,86,7084,15-10-96,Salaried,03-11-18,10,282,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
733327,52078,60285,87.92,63,16067,45,7106,19-12-62,Salaried,22-11-18,10,282,1,1,0,0,0,0,738,C-Very Low Risk,3,2,0,77392,98490,98490,0,0,0,0,0,0,5996,0,0,0,0yrs 8mon,1yrs 0mon,0
